22	437	3.06761
22	495	3.45959
23	41	1.46969
23	69	2.056
23	78	2.38322
23	200	2.65815
23	327	3.04586
23	393	3.0753
24	42	1.26925
24	249	2.1965
24	377	2.73711
24	449	6.4
24	477	3.38403
24	482	3.69639
25	38	2.24593
25	123	2.66591
25	186	2.26274
25	197	2.79308
25	232	2.72482
25	284	2.84281
26	93	1.94378
26	331	2.29723
26	348	2.66882
26	359	4.15692
26	437	3.11968
26	471	3.20379
27	30	2.16544
27	103	2.17311
27	189	2.36204
27	219	2.23091
27	344	2.49716
27	430	3.34626
28	94	1.64759
28	293	2.7
28	350	2.7912
28	367	2.72337
28	436	2.45696
28	465	3.52646
29	149	1.75282
29	246	2.08205
29	324	2.27092
29	333	2.41416
29	420	2.96741
29	434	3.20966
30	27	2.16544
30	56	2.13881
30	103	1.85203
30	189	2.7041
30	219	2.57297
30	430	3.68832
31	82	2.17806
31	191	2.37073
31	282	2.38117
31	340	2.80824
31	355	4.15692
31	476	3.56551
32	126	1.97628
32	223	2.40122
32	330	3.16228
32	375	2.73756
32	396	2.96424
32	433	3.14929
33	5	1.78884
33	231	2.45491
33	260	2.56186
33	288	2.32822
33	319	2.7719
33	419	2.79438
34	90	1.9038
34	203	2.51952
34	248	2.71605
34	277	2.7
34	303	2.86328
34	413	3.22279
35	221	1.63677
35	240	1.69718
35	379	2.3414
35	424	2.68302
35	451	3.05061
35	497	3.24365
36	121	1.21779
36	234	1.87946
36	253	2.03037
36	401	2.8413
36	494	3.3843
36	496	3.36338
37	73	1.46969
37	167	2.07989
37	249	2.16199
37	377	2.70261
37	449	2.6798
37	482	3.66188
38	25	2.24593
38	123	2.41529
38	186	2.44233
38	197	2.54245
38	232	2.47419
38	284	2.59218
39	97	1.69409
39	246	2.12149
39	270	2.21503
39	333	2.4536
39	420	3.00686
39	434	3.24911
40	47	2.53868
40	111	2.38988
40	128	2.65209
40	160	2.68346
40	220	2.26274
40	262	3.02716
41	23	1.46969
41	65	1.93162
41	78	2.41507
41	200	2.69001
41	327	3.07772
41	393	3.10716
42	24	1.26925
42	259	1.79661
42	377	2.51257
42	449	2.48976
42	477	3.15948
42	482	3.47184
43	112	1.1046
43	411	2.2194
43	447	2.5092
43	465	3.04054
43	476	2.66341
43	491	3.09057
44	21	1.9105
44	77	2.13843
44	271	2.64772
44	279	2.40629
44	299	2.77765
44	339	2.77982
45	92	1.88523
45	151	1.85203
45	176	1.97228
45	446	3.12659
45	460	3.17999
45	462	3.04215
46	104	1.83114
46	231	2.17542
46	351	2.06295
46	418	2.52808
46	424	2.84863
46	451	3.21622
47	40	2.53868
47	111	2.1938
47	128	2.45602
47	191	2.44126
47	365	0.734847
47	471	3.66336
48	53	1.46969
48	239	1.6053
48	408	2.6904
48	422	2.63962
48	423	3.16526
48	448	3.12588
49	96	1.54322
49	156	1.71974
49	208	2.26274
49	408	2.99479
49	423	3.46965
49	448	3.43027
50	342	1.97558
50	355	2.07786
50	388	2.31965
50	404	2.42141
50	412	2.73544
50	479	3.16526
51	170	2.26274
51	336	2.03335
51	369	2.15205
51	402	2.39437
51	479	3.27751
51	484	3.35622
52	129	1.85203
52	225	2.2849
52	228	2.23819
52	322	2.55501
52	379	2.9049
52	424	3.24653
53	48	1.46969
53	239	1.6053
53	408	2.6904
53	422	2.63962
53	423	3.16526
53	448	3.12588
54	109	1.84922
54	113	1.85203
54	142	1.84733
54	154	2.24355
54	472	3.48619
54	491	3.80599
55	108	1.89641
55	125	2.25523
55	271	2.58812
55	299	2.71805
55	339	2.72022
55	354	2.47287
56	19	2.261
56	30	2.13881
56	189	2.33542
56	350	0.977852
56	430	3.31964
56	433	3.17108
57	264	2.43086
57	266	2.06129
57	318	2.49524
57	380	2.90907
57	461	3.36383
57	470	2.41534
58	107	1.78322
58	178	2.01014
58	383	2.42264
58	414	2.6483
58	440	2.85249
58	447	2.97044
59	283	1.89744
59	298	1.84416
59	394	2.38688
59	400	2.67448
59	421	2.85431
59	472	3.00446
60	4	1.46969
60	101	1.5258
60	205	2.03517
60	432	3.00131
60	464	3.09241
60	500	3.57715
61	148	1.48767
61	192	1.65433
61	382	2.51198
61	395	2.48381
61	429	2.98328
61	493	3.61066
62	86	2.05341
62	114	2.03697
62	262	2.7863
62	368	3.10097
62	405	3.23928
62	492	1.70956
63	171	2.26274
63	331	2.04884
63	348	2.42044
63	437	2.8713
63	468	2.88438
63	471	2.95541
64	119	1.0345
64	269	1.67245
64	441	2.7844
64	450	2.6196
64	474	3.16474
64	493	3.32883
65	41	1.93162
65	146	1.34403
65	347	2.46136
65	409	2.93236
65	418	2.57027
65	490	3.51208
66	11	2.86387
66	193	3.49597
66	212	3.31542
66	235	2.7
66	307	3.60595
66	325	3.16228
67	162	0.240596
67	231	2.44433
67	260	2.55127
67	319	2.76131
67	347	2.68807
67	419	2.78379
68	130	1.85203
68	153	1.63941
68	372	2.1816
68	439	2.87006
68	486	3.03019
68	490	3.47155
69	23	2.056
69	200	2.18604
69	236	2.21964
69	327	2.57376
69	340	2.49942
69	481	3.17108
70	98	2.38012
70	159	2.37273
70	208	2.50983
70	307	2.73979
70	405	3.25211
70	468	7.00928
71	263	2.06333
71	321	1.94195
71	361	2.54903
71	390	0.999994
71	453	2.97099
71	482	3.73306
72	175	1.67874
72	385	2.34231
72	397	2.77398
72	399	2.84995
72	452	2.1107
72	487	3.58928
73	37	1.46969
73	249	1.99755
73	377	2.53817
73	390	2.69917
73	449	2.51536
73	482	3.49744
74	99	2.09867
74	245	2.32573
74	288	2.7
74	309	2.52963
74	428	3.04775
74	439	3.27642
75	17	1.46969
75	80	1.96366
75	87	2.24525
75	326	2.682
75	337	2.88971
75	425	3.41386
76	133	1.85203
76	163	1.46859
76	431	2.29854
76	441	2.86865
76	474	3.24899
76	491	3.29776
77	21	2.23949
77	44	2.13843
77	271	2.97671
77	279	2.73529
77	299	3.10665
77	339	3.64829
78	23	2.38322
78	41	2.41507
78	124	1.85203
78	200	2.51326
78	327	2.90097
78	415	2.98707
79	257	2.15789
79	278	2.22578
79	291	2.26201
79	308	2.39119
79	335	2.56504
79	457	3.09378
80	17	1.96366
80	75	1.96366
80	87	2.11973
80	326	2.55647
80	337	2.76418
80	425	3.28834
81	19	1.86536
81	157	1.85203
81	357	2.22571
81	470	3.03512
81	473	2.93921
81	489	3.12648
82	31	2.17806
82	93	2.30933
82	100	2.06598
82	191	2.34725
82	282	2.35769
82	476	3.54203
83	241	2.49842
83	276	2.6092
83	296	2.61649
83	328	2.51804
83	382	3.05263
83	435	1.53074
84	9	1.46969
84	117	2.07092
84	137	1.95407
84	312	2.90691
84	371	3.24791
84	389	3.0982
85	162	1.91063
85	239	2.7
85	408	2.61978
85	422	2.569
85	423	3.09464
85	448	3.05526
86	62	2.05341
86	114	1.83736
86	262	2.58669
86	368	0.989164
86	405	3.03967
86	492	3.69637
87	17	2.24525
87	75	2.24525
87	80	2.11973
87	326	3.16228
87	337	3.04578
87	425	3.56993
88	263	1.53623
88	361	2.02193
88	390	2.4077
88	453	2.44389
88	482	3.20597
88	497	3.07222
89	199	1.57374
89	376	2.11391
89	388	2.29979
89	413	2.64032
89	435	3.00666
89	478	2.99697
90	34	1.9038
90	203	2.27414
90	248	2.47067
90	277	2.41685
90	303	2.61789
90	413	2.9774
91	184	3.14201
91	211	2.26274
91	285	2.8402
91	320	2.85427
91	370	4.15692
91	378	3.20937
91	492	4.57448
92	45	1.88523
92	118	2.04644
92	176	2.26344
92	460	3.47115
92	462	3.33331
92	464	3.08065
92	485	3.70031
93	26	1.94378
93	82	2.30933
93	100	2.22073
93	264	2.64512
93	318	2.70951
93	380	3.12333
93	461	3.57809
94	28	1.64759
94	143	1.9305
94	367	3.00179
94	406	3.11241
94	436	5.80948
94	462	3.20812
94	465	3.80488
95	338	2.04816
95	363	2.47808
95	397	2.37593
95	399	2.4519
95	452	2.84514
95	487	3.19123
95	498	3.10746
96	49	1.54322
96	138	2.31787
96	156	1.83209
96	343	2.66112
96	408	3.10715
96	423	3.582
96	448	3.54262
97	39	1.69409
97	216	2.42538
97	246	2.7
97	270	2.63524
97	333	2.87381
97	420	3.42707
97	434	3.66932
98	70	2.38012
98	159	2.47417
98	165	2.21029
98	208	2.61126
98	307	3.16228
98	405	3.35355
98	468	3.6618
99	74	2.09867
99	245	2.42133
99	288	2.55234
99	309	3.16228
99	377	3.08735
99	428	3.14334
99	439	3.37202
100	82	2.06598
100	93	2.22073
100	309	2.51678
100	347	2.81435
100	428	5.80948
100	440	3.18127
100	490	3.86506
101	4	1.5258
101	8	1.5258
101	60	1.5258
101	205	2.60079
101	432	3.56693
101	464	3.65804
101	500	4.14277
102	201	1.92618
102	304	2.23517
102	306	3.16228
102	348	2.78989
102	450	3.1308
102	468	3.25383
102	471	3.32486
103	5	2.17726
103	27	2.17311
103	30	1.85203
103	219	2.58064
103	260	2.95027
103	319	3.16031
103	430	3.69599
104	46	1.83114
104	127	2.37067
104	166	2.55873
104	209	2.7332
104	255	2.86618
104	381	1.65447
104	499	4.30476
105	233	1.71045
105	341	1.94722
105	458	3.21201
105	459	3.34958
105	466	2.48172
105	481	3.02877
105	488	3.38989
106	116	1.85203
106	169	2.27114
106	194	2.27187
106	229	2.49995
106	362	2.93656
106	373	3.00877
106	444	3.66731
107	58	1.78322
107	160	2.43939
107	178	2.47354
107	196	2.26813
107	383	2.88604
107	440	3.31589
107	447	3.43384
108	21	2.05707
108	55	1.89641
108	125	2.46141
108	271	2.79429
108	299	2.92422
108	339	2.92639
108	425	3.42056
109	54	1.84922
109	113	1.86496
109	142	1.86837
109	154	2.2646
109	472	3.50723
109	480	3.32342
109	491	3.82704
110	3	2.26504
110	160	2.61206
110	244	2.84637
110	256	2.61155
110	279	2.79755
110	299	3.16228
110	386	3.61619
111	40	2.38988
111	47	2.1938
111	128	2.30721
111	248	2.66396
111	277	2.61014
111	418	2.95706
111	446	3.35206
112	43	1.1046
112	128	2.19065
112	335	3.64829
112	411	2.92667
112	447	3.21646
112	476	3.37068
112	491	3.79783
113	54	1.85203
113	109	1.86496
113	142	1.86307
113	154	2.25929
113	472	3.50193
113	480	3.31812
113	491	3.82173
114	62	2.03697
114	86	1.83736
114	262	2.57024
114	353	2.46956
114	368	2.88492
114	405	3.02322
114	492	3.67992
115	14	2.27279
115	122	2.61659
115	164	2.64051
115	202	2.70509
115	329	2.84718
115	332	3.64829
115	446	3.64051
116	106	1.85203
116	169	2.27114
116	194	2.27187
116	229	2.49995
116	362	2.93656
116	373	3.00877
116	444	3.66731
117	84	2.07092
117	244	2.5048
117	312	2.7448
117	351	2.42385
117	386	3.27462
117	402	4.68722
117	484	3.68638
118	92	2.04644
118	176	2.1335
118	269	2.7
118	332	2.38731
118	460	3.34121
118	462	3.20336
118	485	3.57037
119	64	1.0345
119	269	2.06375
119	372	4.15692
119	441	3.17569
119	450	3.01089
119	474	3.55603
119	493	3.72013
120	150	1.54516
120	338	2.49129
120	363	2.9212
120	385	4.15692
120	397	2.81906
120	452	3.28827
120	487	3.63436
121	36	1.21779
121	144	1.63865
121	234	2.46121
121	281	2.7
121	401	3.42304
121	494	3.96604
121	496	3.94513
122	14	2.26749
122	115	2.61659
122	164	2.63521
122	202	2.69979
122	329	2.84188
122	446	3.63521
122	472	1.81149
123	25	2.66591
123	38	2.41529
123	172	2.76113
123	186	2.86231
123	197	2.96243
123	232	2.26274
123	284	3.01216
124	78	1.85203
124	177	1.81815
124	391	2.62531
124	415	2.68084
124	421	3.23489
124	445	3.17843
124	455	3.19154
125	55	2.25523
125	108	2.46141
125	271	2.7
125	285	2.4453
125	292	2.89039
125	299	3.28304
125	339	3.28521
126	32	1.97628
126	226	2.26274
126	289	2.40202
126	330	2.63407
126	375	2.98731
126	396	3.21399
126	433	3.39904
127	104	2.37067
127	155	2.225
127	166	2.45415
127	209	2.62862
127	255	2.7616
127	295	2.7
127	499	4.20017
128	40	2.65209
128	47	2.45602
128	111	2.30721
128	112	2.19065
128	160	2.60079
128	256	2.60029
128	471	3.77677
129	52	1.85203
129	225	2.25426
129	228	2.20754
129	322	2.52436
129	379	2.87426
129	424	3.21588
129	451	3.58347
130	68	1.85203
130	153	1.64069
130	372	2.18288
130	439	2.87134
130	486	3.03148
130	487	3.40995
130	490	3.47283
131	193	2.43765
131	212	2.2571
131	223	2.48513
131	303	2.73586
131	319	2.84607
131	380	2.83847
131	398	2.9487
132	9	1.82689
132	247	2.22248
132	326	2.71882
132	337	3.64829
132	371	3.21282
132	425	3.45069
132	438	3.19661
133	76	1.85203
133	163	1.63602
133	431	2.46597
133	441	3.03607
133	443	2.59909
133	474	3.41642
133	491	3.46518
134	207	2.4312
134	210	2.46274
134	218	2.38314
134	287	2.47825
134	325	2.64785
134	416	2.95006
134	417	3.22163
135	173	2.17927
135	174	2.1648
135	181	2.02594
135	362	2.83461
135	373	2.90681
135	394	2.84669
135	444	3.56536
136	242	1.61993
136	305	1.84474
136	384	2.48976
136	393	2.32969
136	401	3.04172
136	494	3.58472
136	496	3.5638
137	84	1.95407
137	274	2.40326
137	294	2.32747
137	381	2.94091
137	389	2.81924
137	415	2.70546
137	452	3.30496
138	96	2.31787
138	168	2.60712
138	178	2.84031
138	180	2.76563
138	250	2.76808
138	274	2.7
138	389	3.47177
139	159	1.85203
139	265	2.13824
139	346	2.37753
139	383	2.74105
139	392	2.833
139	440	3.17091
139	478	3.48317
140	198	1.58868
140	236	2.0848
140	352	3.64829
140	465	3.49899
140	467	3.06192
140	481	3.03624
140	488	3.39736
141	2	2.60184
141	6	2.18818
141	12	2.31114
141	214	2.89595
141	324	2.99656
141	367	4.15692
141	447	3.63367
142	54	1.84733
142	109	1.86837
142	113	1.86307
142	154	2.2627
142	472	3.50534
142	480	3.32153
142	491	3.82514
143	94	1.9305
143	189	2.41785
143	214	2.54031
143	350	3.07411
143	367	3.00628
143	402	2.73762
143	436	2.73987
144	121	1.63865
144	234	2.30032
144	281	1.86691
144	336	3.64829
144	401	3.26216
144	494	3.80516
144	496	3.78425
145	10	1.17056
145	204	1.7679
145	269	2.1402
145	431	2.68204
145	441	3.25214
145	474	3.63248
145	493	3.79658
146	65	1.34403
146	347	2.53398
146	409	3.00498
146	418	2.64288
146	419	2.6297
146	428	2.75453
146	490	3.58469
147	209	2.11325
147	255	2.24622
147	295	2.02477
147	312	2.40807
147	386	2.93788
147	421	3.03962
147	499	3.6848
148	61	1.48767
148	192	1.93513
148	276	2.34935
148	382	2.79278
148	395	2.76461
148	429	3.26409
148	493	3.89146
149	29	1.75282
149	246	2.63987
149	270	2.73341
149	324	2.82874
149	333	2.97198
149	420	1.48714
149	434	3.76748
150	120	1.54516
150	338	2.39471
150	363	2.82463
150	385	2.29081
150	397	2.72248
150	452	3.19169
150	487	3.53778
151	20	1.89015
151	22	1.7114
151	45	1.85203
151	294	2.54164
151	381	3.15509
151	437	3.45967
151	495	3.85165
152	226	2.29417
152	258	2.45398
152	289	2.7
152	330	2.5574
152	375	2.91064
152	396	3.13732
152	433	3.32237
153	68	1.63941
153	130	1.64069
153	372	2.63066
153	439	3.31912
153	483	3.71697
153	486	3.47925
153	490	3.9206
154	54	2.24355
154	109	2.2646
154	113	2.25929
154	142	2.2627
154	472	3.90156
154	480	3.71775
154	491	1.24859
155	127	2.225
155	166	2.41306
155	207	2.26274
155	209	2.58753
155	255	2.72051
155	295	2.49906
155	499	4.15908
156	49	1.71974
156	96	1.83209
156	343	2.83764
156	408	3.28366
156	422	3.23288
156	423	3.75852
156	444	2.99464
157	81	1.85203
157	318	1.8942
157	431	2.30942
157	470	2.96242
157	473	2.86652
157	489	3.05379
157	494	3.483
158	161	2.26581
158	216	2.48779
158	291	2.66944
158	308	2.79862
158	335	2.97247
158	410	5.23832
158	457	3.5012
159	70	2.37273
159	98	2.47417
159	139	1.85203
159	165	2.2029
159	208	2.60387
159	405	3.34616
159	468	3.65442
160	40	2.68346
160	107	2.43939
160	110	2.61206
160	128	2.60079
160	256	2.63165
160	313	2.73185
160	317	2.84601
161	158	2.26581
161	216	2.51447
161	278	2.65988
161	291	2.69611
161	308	3.16228
161	335	2.99915
161	457	3.52788
162	67	0.240596
162	85	1.91063
162	239	2.76445
162	408	3.84956
162	422	3.79878
162	423	4.32442
162	448	2.87434
163	76	1.46859
163	133	1.63602
163	204	2.04129
163	431	2.95543
163	441	3.52553
163	443	3.08855
163	474	3.90587
163	491	3.95464
164	14	2.29141
164	115	2.64051
164	122	2.63521
164	184	2.66657
164	202	2.72371
164	329	2.8658
164	343	3.1629
164	446	3.65913
165	98	2.21029
165	159	2.2029
165	208	2.33999
165	230	2.25469
165	405	3.08228
165	408	3.24887
165	423	3.72372
165	472	3.54161
166	104	2.55873
166	127	2.45415
166	155	2.41306
166	209	2.81668
166	255	2.94966
166	295	2.72821
166	422	5.80948
166	499	4.38823
167	37	2.07989
167	191	2.63746
167	257	2.81325
167	278	2.7
167	308	3.04655
167	335	3.2204
167	350	3.47412
167	365	3.12569
168	138	2.60712
168	180	2.39258
168	250	2.39503
168	274	2.68274
168	297	2.7383
168	381	3.22039
168	389	3.09872
168	461	3.46309
169	106	2.27114
169	116	2.27114
169	194	2.55476
169	229	2.78283
169	250	2.7
169	362	3.21944
169	373	3.29165
169	444	3.9502
170	51	2.26274
170	336	2.22347
170	369	2.34217
170	402	2.58449
170	412	3.03782
170	469	3.12218
170	479	3.46764
170	484	3.54634
171	63	2.26274
171	304	2.3634
171	306	2.26765
171	331	2.54653
171	348	2.91812
171	437	3.36898
171	468	3.38206
171	471	3.45309
172	123	2.76113
172	186	2.78818
172	197	2.88829
172	232	2.82004
172	277	2.93114
172	284	2.93803
172	343	3.17683
172	413	5.23832
173	135	2.17927
173	174	2.55972
173	181	2.42086
173	241	2.7
173	283	2.75217
173	362	3.22952
173	394	3.24161
173	444	3.96028
174	135	2.1648
174	173	2.55972
174	181	2.4064
174	283	2.73771
174	373	3.28727
174	394	3.22714
174	444	3.94582
174	480	3.59975
175	72	1.67874
175	338	2.57337
175	363	2.89907
175	385	2.46947
175	397	2.90114
175	452	3.37035
175	487	3.71644
175	498	3.63267
176	45	1.97228
176	92	2.26344
176	118	2.1335
176	220	1.9825
176	446	3.50481
176	460	3.55821
176	462	3.42036
176	485	3.78736
177	124	1.81815
177	221	2.21407
177	391	2.81757
177	399	3.07937
177	411	3.02594
177	415	2.87311
177	421	3.42716
177	445	3.3707
178	58	2.01014
178	107	2.47354
178	138	2.84031
178	196	2.49504
178	383	4.15692
178	414	3.33861
178	440	3.54281
178	447	3.66076
179	215	1.5225
179	349	2.0758
179	357	2.42864
179	429	3.0722
179	470	3.23804
179	476	3.15709
179	489	3.32941
179	494	3.75862
180	138	2.76563
180	168	2.39258
180	183	2.26274
180	250	2.55355
180	274	2.84126
180	297	2.89681
180	389	3.25724
180	461	3.6216
181	135	2.02594
181	173	2.42086
181	174	2.4064
181	283	2.59885
181	362	3.0762
181	373	3.14841
181	394	3.08828
181	444	3.80696
182	211	2.22303
182	254	2.36122
182	311	2.54658
182	317	2.62512
182	345	2.79191
182	360	2.7325
182	442	3.26642
182	496	4.14056
183	180	2.26274
183	217	2.18193
183	296	2.58286
183	313	2.52623
183	328	2.48441
183	435	3.62499
183	463	3.26137
183	483	3.77471
184	14	2.29885
184	91	3.14201
184	164	2.66657
184	202	2.26274
184	284	2.93153
184	320	2.38626
184	343	3.17033
184	446	3.66656
185	347	2.35887
185	409	2.82987
185	419	5.23832
185	428	2.57943
185	439	2.8081
185	486	2.96823
185	487	3.3467
185	490	3.40958
186	25	2.26274
186	38	2.44233
186	123	2.86231
186	172	2.78818
186	197	2.98948
186	232	2.92122
186	284	3.03921
186	343	3.27801
187	261	1.96536
187	334	2.1257
187	352	2.23364
187	459	3.55516
187	465	3.69709
187	467	2.81187
187	481	3.23435
187	488	3.59547
188	224	2.4021
188	315	2.45668
188	353	2.63307
188	356	2.58918
188	359	2.66203
188	370	2.68372
188	486	3.509
188	492	3.84344
189	27	2.36204
189	30	2.7041
189	56	2.33542
189	143	2.41785
189	219	2.76957
189	234	3.01179
189	350	3.55697
189	367	3.48914
190	252	2.7
190	300	2.41159
190	323	2.40855
190	364	2.63647
190	403	2.76347
190	406	3.1894
190	463	3.1909
190	495	3.83991
191	31	2.37073
191	47	2.44126
191	82	2.34725
191	167	2.63746
191	257	2.71571
191	350	3.37658
191	365	3.02815
191	471	3.76201
192	61	1.65433
192	148	1.93513
192	276	2.51601
192	382	2.95944
192	395	2.93127
192	426	3.05172
192	429	3.43075
192	493	4.05812
193	11	2.34884
193	66	3.49597
193	131	2.43765
193	212	2.80039
193	235	2.81098
193	307	3.09092
193	380	3.38176
193	412	1.64248
194	106	2.27187
194	116	2.27187
194	169	2.55476
194	229	2.78357
194	362	4.15692
194	373	3.29239
194	394	3.23226
194	444	3.95094
195	210	2.58873
195	218	2.50914
195	287	2.60425
195	325	2.77384
195	327	2.97474
195	416	5.23832
195	417	3.34763
195	460	3.5759
196	107	2.26813
196	178	2.49504
196	240	2.7
196	322	2.70841
196	383	2.90754
196	414	3.1332
196	440	3.3374
196	447	3.45535
197	25	2.79308
197	38	2.54245
197	123	2.96243
197	172	2.88829
197	186	2.98948
197	232	3.02134
197	284	3.13933
197	343	3.64829
198	140	1.58868
198	236	2.35925
198	344	3.64829
198	352	2.30999
198	459	3.63151
198	465	3.77344
198	467	3.33638
198	481	3.3107
199	1	1.88013
199	89	1.57374
199	376	2.7034
199	388	4.68722
199	413	3.2298
199	435	3.59614
199	478	3.58645
199	479	3.73488
200	8	2.26274
200	23	2.65815
200	41	2.69001
200	69	2.18604
200	78	2.51326
200	327	3.1759
200	393	3.20534
200	441	3.85689
201	102	1.92618
201	304	2.49573
201	306	2.39998
201	348	3.05045
201	437	3.50132
201	450	3.39136
201	468	3.5144
201	471	7.00928
202	14	2.35599
202	115	2.70509
202	122	2.69979
202	164	2.72371
202	184	2.26274
202	329	2.93038
202	343	3.22748
202	446	3.7237
203	16	2.11509
203	34	2.51952
203	90	2.27414
203	248	3.08639
203	268	2.79652
203	277	3.03257
203	303	3.23362
203	413	3.59313
204	10	2.26274
204	145	1.7679
204	163	2.04129
204	269	2.3294
204	431	2.87124
204	441	3.44135
204	474	3.82169
204	493	3.98578
205	4	2.03517
205	8	2.03517
205	60	2.03517
205	101	2.60079
205	301	2.97821
205	432	0.531469
205	464	4.1674
205	500	4.65213
206	243	2.22185
206	272	2.39718
206	275	2.24191
206	427	5.80948
206	438	3.16838
206	453	3.2406
206	454	3.32352
206	497	3.86892
207	134	2.4312
207	155	2.26274
207	210	2.76006
207	218	2.68046
207	287	2.77557
207	325	2.94517
207	416	3.24738
207	417	3.51895
208	49	2.26274
208	70	2.50983
208	98	2.61126
208	159	2.60387
208	165	2.33999
208	307	2.97093
208	405	3.48325
208	468	3.79151
209	104	2.7332
209	127	2.62862
209	147	2.11325
209	155	2.58753
209	166	2.81668
209	255	2.7
209	295	2.90268
209	499	4.5627
210	134	2.46274
210	195	2.58873
210	207	2.76006
210	218	2.712
210	287	2.7
210	325	2.97671
210	416	3.27892
210	417	3.55049
211	91	2.26274
211	182	2.22303
211	254	2.39385
211	317	2.65776
211	345	2.82454
211	360	2.76513
211	442	3.29906
211	496	4.17319
212	11	2.16829
212	66	3.31542
212	131	2.2571
212	193	2.80039
212	235	2.63043
212	307	2.91037
212	398	3.31145
212	404	3.21934
213	13	1.93648
213	15	1.928
213	231	2.26274
213	253	2.90913
213	316	2.42714
213	363	3.29712
213	456	3.59461
213	500	4.29384
214	2	2.26274
214	6	2.43785
214	12	2.56081
214	141	2.89595
214	143	2.54031
214	294	3.06272
214	324	3.24624
214	367	3.6116
215	179	1.5225
215	349	2.21361
215	357	2.56644
215	429	1.95765
215	470	3.37585
215	476	3.2949
215	489	3.46721
215	494	3.89643
216	97	2.42538
216	158	2.48779
216	161	2.51447
216	278	2.88187
216	291	2.7
216	308	3.04728
216	335	3.22113
216	457	3.74986
217	183	2.18193
217	296	2.54388
217	313	2.48724
217	328	2.44543
217	435	3.58601
217	448	3.52566
217	450	3.36947
217	483	3.73572
218	134	2.38314
218	195	2.50914
218	207	2.68046
218	210	2.712
218	287	2.72751
218	325	2.89711
218	416	3.19932
218	417	3.47089
219	27	2.23091
219	30	2.57297
219	103	2.58064
219	189	2.76957
219	344	2.90469
219	378	2.72358
219	427	3.10165
219	430	3.75379
220	40	2.26274
220	176	1.9825
220	332	2.23631
220	432	3.32847
220	446	3.13681
220	460	3.19021
220	462	3.05237
220	485	3.41937
221	35	1.63677
221	177	2.21407
221	240	2.47813
221	379	3.12235
221	424	3.46397
221	445	3.57435
221	451	3.83156
221	497	4.25351
222	238	2.44689
222	251	2.38524
222	293	2.42171
222	354	2.75606
222	374	4.15692
222	398	3.12983
222	426	3.12913
222	499	4.19544
223	5	2.45379
223	32	2.40122
223	131	2.48513
223	258	2.95558
223	260	3.2268
223	303	3.16228
223	319	3.43685
223	375	3.41224
224	188	2.4021
224	315	2.71083
224	353	2.88722
224	356	2.84332
224	359	2.91618
224	370	2.93787
224	376	4.15692
224	486	3.76314
225	52	2.2849
225	129	2.25426
225	228	2.54026
225	240	2.56276
225	322	3.16228
225	379	3.20698
225	424	3.5486
225	451	3.91619
226	126	2.26274
226	152	2.29417
226	258	2.67545
226	289	2.54682
226	330	2.77887
226	375	3.13211
226	396	3.35879
226	433	3.54384
227	262	2.44984
227	374	2.30822
227	396	2.89102
227	398	2.79158
